record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
1041,digital marketing,marketing,survey,Moderate,14,2025-02-10,Digital Marketing Survey,12
1045,brand management,marketing,survey,Complex,14,2025-02-20,Brand Management Survey,11
1046,social media,marketing,assessment,Simple,6,2025-09-15,Social Media Assessment,6
1047,social media,marketing,application,Simple,15,2025-04-04,Social Media Application,4
1049,brand management,marketing,survey,Complex,12,2025-07-12,Brand Management Survey,3
1053,brand management,marketing,registration,Complex,8,2025-06-02,Brand Management Registration,8
1054,content marketing,marketing,application,Simple,11,2025-09-22,Content Marketing Application,10
1055,digital marketing,marketing,assessment,Simple,14,2025-10-15,Digital Marketing Assessment,7
1057,brand management,marketing,registration,Simple,13,2024-12-27,Brand Management Registration,5
1060,brand management,marketing,application,Complex,8,2025-01-18,Brand Management Application,9
1062,brand management,marketing,registration,Simple,11,2025-02-27,Brand Management Registration,4
1066,content marketing,marketing,registration,Simple,7,2025-02-03,Content Marketing Registration,12
1067,social media,marketing,assessment,Moderate,10,2025-07-25,Social Media Assessment,6
1071,brand management,marketing,survey,Complex,10,2025-09-14,Brand Management Survey,9
1074,digital marketing,marketing,assessment,Simple,8,2025-02-05,Digital Marketing Assessment,4
1076,digital marketing,marketing,survey,Moderate,5,2025-10-18,Digital Marketing Survey,5
1077,brand management,marketing,registration,Simple,6,2025-05-20,Brand Management Registration,11
1078,social media,marketing,registration,Complex,13,2025-01-13,Social Media Registration,12
1083,social media,marketing,survey,Complex,12,2025-02-17,Social Media Survey,8
1086,digital marketing,marketing,assessment,Complex,11,2024-12-02,Digital Marketing Assessment,12
1088,digital marketing,marketing,assessment,Complex,11,2025-10-19,Digital Marketing Assessment,12
1091,content marketing,marketing,registration,Moderate,13,2025-03-22,Content Marketing Registration,7
1092,digital marketing,marketing,assessment,Moderate,6,2025-09-03,Digital Marketing Assessment,9
1094,social media,marketing,registration,Simple,12,2024-12-15,Social Media Registration,9
1097,digital marketing,marketing,survey,Complex,5,2024-11-25,Digital Marketing Survey,11
1103,brand management,marketing,assessment,Simple,13,2024-12-10,Brand Management Assessment,10
1104,brand management,marketing,survey,Simple,13,2024-12-12,Brand Management Survey,3
1107,content marketing,marketing,registration,Complex,8,2025-04-01,Content Marketing Registration,12
1110,content marketing,marketing,registration,Simple,12,2024-12-31,Content Marketing Registration,11
1113,brand management,marketing,registration,Moderate,5,2024-10-31,Brand Management Registration,7
1115,digital marketing,marketing,registration,Simple,8,2024-12-07,Digital Marketing Registration,12
1117,digital marketing,marketing,assessment,Moderate,15,2025-02-06,Digital Marketing Assessment,3
1123,content marketing,marketing,registration,Complex,15,2025-02-06,Content Marketing Registration,6
1124,digital marketing,marketing,registration,Complex,9,2025-05-22,Digital Marketing Registration,4
1127,social media,marketing,application,Simple,12,2025-05-06,Social Media Application,3
1129,digital marketing,marketing,assessment,Complex,9,2025-03-23,Digital Marketing Assessment,12
1132,brand management,marketing,survey,Simple,9,2025-09-04,Brand Management Survey,4
1134,content marketing,marketing,assessment,Complex,12,2025-09-24,Content Marketing Assessment,10
1135,social media,marketing,application,Moderate,9,2025-06-18,Social Media Application,11
1142,social media,marketing,registration,Simple,5,2025-02-18,Social Media Registration,4
1145,digital marketing,marketing,survey,Simple,9,2025-01-13,Digital Marketing Survey,6
1147,brand management,marketing,registration,Simple,6,2025-07-21,Brand Management Registration,9
1149,social media,marketing,assessment,Moderate,6,2025-10-22,Social Media Assessment,9
1153,brand management,marketing,application,Moderate,12,2025-02-22,Brand Management Application,10
1154,content marketing,marketing,application,Moderate,12,2025-02-02,Content Marketing Application,12
1158,content marketing,marketing,assessment,Moderate,7,2025-06-07,Content Marketing Assessment,9
1159,digital marketing,marketing,assessment,Complex,15,2025-01-28,Digital Marketing Assessment,3
1160,digital marketing,marketing,assessment,Complex,14,2025-06-08,Digital Marketing Assessment,10
1161,digital marketing,marketing,assessment,Moderate,7,2025-03-26,Digital Marketing Assessment,5
1166,social media,marketing,application,Simple,11,2025-02-17,Social Media Application,6
1174,brand management,marketing,registration,Complex,6,2025-01-30,Brand Management Registration,3
1175,digital marketing,marketing,registration,Simple,7,2025-05-03,Digital Marketing Registration,10
1177,social media,marketing,registration,Moderate,11,2025-07-24,Social Media Registration,11
1179,brand management,marketing,assessment,Complex,15,2025-05-26,Brand Management Assessment,10
1182,digital marketing,marketing,application,Complex,12,2025-08-15,Digital Marketing Application,9
1185,brand management,marketing,application,Moderate,14,2025-06-12,Brand Management Application,9
1187,digital marketing,marketing,application,Complex,11,2025-03-06,Digital Marketing Application,7
1196,brand management,marketing,survey,Moderate,9,2025-09-03,Brand Management Survey,4
1200,digital marketing,marketing,application,Complex,13,2025-05-24,Digital Marketing Application,11
1204,content marketing,marketing,registration,Simple,15,2025-06-29,Content Marketing Registration,7
1207,digital marketing,marketing,survey,Simple,13,2025-07-24,Digital Marketing Survey,9
1210,brand management,marketing,survey,Complex,13,2025-09-08,Brand Management Survey,8
1212,digital marketing,marketing,survey,Complex,8,2025-05-11,Digital Marketing Survey,12
1215,digital marketing,marketing,registration,Simple,7,2025-03-26,Digital Marketing Registration,8
1221,content marketing,marketing,survey,Complex,11,2025-05-31,Content Marketing Survey,6
1235,brand management,marketing,assessment,Simple,7,2025-09-07,Brand Management Assessment,6
1238,social media,marketing,assessment,Complex,9,2025-07-14,Social Media Assessment,11
1239,digital marketing,marketing,survey,Moderate,10,2025-01-05,Digital Marketing Survey,12
1242,content marketing,marketing,application,Simple,12,2025-04-02,Content Marketing Application,5
1246,brand management,marketing,assessment,Moderate,15,2025-01-03,Brand Management Assessment,7
1249,digital marketing,marketing,assessment,Simple,13,2024-10-31,Digital Marketing Assessment,3
1257,brand management,marketing,assessment,Simple,6,2024-12-27,Brand Management Assessment,7
1261,content marketing,marketing,assessment,Complex,13,2025-02-23,Content Marketing Assessment,8
1262,social media,marketing,assessment,Complex,8,2025-07-06,Social Media Assessment,9
1263,social media,marketing,application,Moderate,10,2025-08-31,Social Media Application,11
1268,social media,marketing,assessment,Simple,10,2025-01-03,Social Media Assessment,3
1269,content marketing,marketing,survey,Moderate,7,2025-01-19,Content Marketing Survey,6
1270,brand management,marketing,registration,Moderate,9,2025-09-27,Brand Management Registration,10
1274,content marketing,marketing,application,Moderate,11,2025-09-03,Content Marketing Application,12
1275,digital marketing,marketing,registration,Complex,14,2025-03-09,Digital Marketing Registration,8
1276,digital marketing,marketing,survey,Complex,8,2024-11-03,Digital Marketing Survey,8
1278,brand management,marketing,registration,Moderate,12,2025-01-01,Brand Management Registration,6
1279,content marketing,marketing,application,Simple,9,2025-10-07,Content Marketing Application,10
1280,digital marketing,marketing,survey,Moderate,13,2025-08-25,Digital Marketing Survey,10
1286,social media,marketing,assessment,Simple,15,2024-12-21,Social Media Assessment,6
1287,social media,marketing,survey,Complex,9,2025-05-16,Social Media Survey,5
1291,content marketing,marketing,application,Moderate,7,2025-09-21,Content Marketing Application,10
1292,brand management,marketing,registration,Moderate,8,2025-01-25,Brand Management Registration,6
1295,social media,marketing,application,Moderate,9,2024-12-01,Social Media Application,9
1304,content marketing,marketing,application,Moderate,10,2024-11-23,Content Marketing Application,12
1306,brand management,marketing,application,Complex,12,2025-09-02,Brand Management Application,4
1310,content marketing,marketing,survey,Simple,14,2025-02-07,Content Marketing Survey,12
1320,content marketing,marketing,registration,Moderate,12,2025-08-28,Content Marketing Registration,10
1323,digital marketing,marketing,registration,Moderate,10,2024-12-09,Digital Marketing Registration,6
1326,content marketing,marketing,application,Moderate,13,2025-03-09,Content Marketing Application,6
1327,content marketing,marketing,registration,Complex,14,2025-04-18,Content Marketing Registration,11
1329,digital marketing,marketing,survey,Moderate,10,2025-04-21,Digital Marketing Survey,5
1330,brand management,marketing,registration,Complex,6,2025-09-28,Brand Management Registration,9
1335,digital marketing,marketing,registration,Simple,10,2024-11-03,Digital Marketing Registration,4
1342,social media,marketing,registration,Simple,6,2025-05-30,Social Media Registration,6
1349,social media,marketing,assessment,Simple,6,2024-12-29,Social Media Assessment,12
1359,brand management,marketing,registration,Moderate,6,2025-03-28,Brand Management Registration,7
1360,social media,marketing,assessment,Moderate,7,2025-07-17,Social Media Assessment,6
1366,content marketing,marketing,registration,Complex,5,2025-05-20,Content Marketing Registration,6
1369,digital marketing,marketing,application,Moderate,14,2025-04-22,Digital Marketing Application,3
1372,social media,marketing,survey,Complex,13,2025-07-03,Social Media Survey,9
1373,content marketing,marketing,application,Moderate,12,2025-01-13,Content Marketing Application,8
1374,social media,marketing,registration,Moderate,6,2025-06-30,Social Media Registration,6
1375,brand management,marketing,application,Complex,13,2025-09-02,Brand Management Application,4
1380,digital marketing,marketing,application,Complex,12,2025-03-04,Digital Marketing Application,6
1381,social media,marketing,assessment,Moderate,7,2025-05-23,Social Media Assessment,4
1382,brand management,marketing,application,Moderate,14,2025-10-15,Brand Management Application,9
1392,digital marketing,marketing,application,Simple,6,2025-09-05,Digital Marketing Application,3
1395,brand management,marketing,assessment,Complex,12,2025-03-30,Brand Management Assessment,4
1398,digital marketing,marketing,registration,Simple,15,2025-04-13,Digital Marketing Registration,11
1400,social media,marketing,application,Moderate,12,2025-06-07,Social Media Application,3
1403,content marketing,marketing,assessment,Simple,14,2025-04-24,Content Marketing Assessment,3
1405,social media,marketing,survey,Complex,14,2025-07-09,Social Media Survey,3
1412,brand management,marketing,assessment,Moderate,8,2025-09-05,Brand Management Assessment,5
1416,brand management,marketing,survey,Complex,7,2025-10-12,Brand Management Survey,7
1418,social media,marketing,application,Complex,14,2025-10-02,Social Media Application,12
1426,content marketing,marketing,assessment,Complex,6,2025-04-11,Content Marketing Assessment,7
1427,content marketing,marketing,assessment,Simple,10,2024-12-11,Content Marketing Assessment,12
1428,content marketing,marketing,survey,Simple,15,2025-05-14,Content Marketing Survey,3
1430,digital marketing,marketing,application,Simple,7,2025-03-07,Digital Marketing Application,10
1432,social media,marketing,registration,Simple,10,2025-10-11,Social Media Registration,6
1434,social media,marketing,registration,Simple,12,2025-02-26,Social Media Registration,8
1445,social media,marketing,application,Complex,5,2025-05-06,Social Media Application,7
1447,brand management,marketing,registration,Moderate,10,2024-12-20,Brand Management Registration,5
1449,digital marketing,marketing,registration,Simple,12,2025-01-17,Digital Marketing Registration,6
1452,content marketing,marketing,application,Complex,15,2025-05-14,Content Marketing Application,3
1453,digital marketing,marketing,registration,Moderate,7,2024-11-21,Digital Marketing Registration,4
1461,social media,marketing,survey,Moderate,14,2025-07-31,Social Media Survey,7
1466,brand management,marketing,survey,Complex,8,2025-02-09,Brand Management Survey,3
1472,content marketing,marketing,assessment,Complex,12,2025-06-21,Content Marketing Assessment,4
1475,brand management,marketing,assessment,Complex,6,2025-04-21,Brand Management Assessment,9
1476,digital marketing,marketing,application,Simple,5,2025-08-27,Digital Marketing Application,4
1483,brand management,marketing,application,Simple,7,2025-09-26,Brand Management Application,3
1487,content marketing,marketing,registration,Complex,13,2025-03-23,Content Marketing Registration,5
1488,digital marketing,marketing,application,Complex,9,2025-10-25,Digital Marketing Application,4
1491,digital marketing,marketing,assessment,Complex,15,2025-02-13,Digital Marketing Assessment,7
1492,social media,marketing,registration,Simple,7,2025-09-29,Social Media Registration,10
1494,social media,marketing,survey,Moderate,9,2025-02-24,Social Media Survey,12
1495,content marketing,marketing,survey,Complex,11,2025-04-28,Content Marketing Survey,9
1496,digital marketing,marketing,assessment,Complex,12,2025-03-12,Digital Marketing Assessment,7
1499,brand management,marketing,assessment,Moderate,13,2025-06-25,Brand Management Assessment,5
1500,social media,marketing,registration,Simple,14,2025-09-29,Social Media Registration,7
1505,content marketing,marketing,application,Complex,5,2025-09-16,Content Marketing Application,8
1506,digital marketing,marketing,survey,Moderate,14,2024-12-06,Digital Marketing Survey,11
1509,brand management,marketing,registration,Complex,10,2025-04-24,Brand Management Registration,4
1511,digital marketing,marketing,survey,Complex,9,2025-02-26,Digital Marketing Survey,10
1513,digital marketing,marketing,assessment,Simple,7,2025-03-04,Digital Marketing Assessment,6
1519,brand management,marketing,assessment,Simple,9,2025-03-11,Brand Management Assessment,10
1526,digital marketing,marketing,assessment,Simple,8,2024-11-14,Digital Marketing Assessment,4
1532,brand management,marketing,assessment,Complex,14,2025-08-25,Brand Management Assessment,12
1534,brand management,marketing,assessment,Complex,13,2024-12-15,Brand Management Assessment,9
1535,social media,marketing,application,Complex,12,2025-09-19,Social Media Application,4
1540,social media,marketing,application,Moderate,13,2025-07-17,Social Media Application,10
1545,digital marketing,marketing,survey,Moderate,6,2025-03-29,Digital Marketing Survey,4
1552,digital marketing,marketing,assessment,Complex,8,2025-05-17,Digital Marketing Assessment,9
1554,content marketing,marketing,application,Moderate,7,2024-11-16,Content Marketing Application,5
1555,digital marketing,marketing,application,Moderate,8,2024-12-07,Digital Marketing Application,4
1562,brand management,marketing,survey,Simple,7,2025-05-10,Brand Management Survey,7
1564,social media,marketing,application,Complex,11,2024-12-07,Social Media Application,11
1574,content marketing,marketing,application,Moderate,14,2025-06-24,Content Marketing Application,6
1575,brand management,marketing,registration,Simple,11,2025-06-17,Brand Management Registration,12
1576,brand management,marketing,application,Simple,15,2025-08-06,Brand Management Application,4
1578,brand management,marketing,assessment,Complex,15,2025-08-26,Brand Management Assessment,10
1580,digital marketing,marketing,survey,Simple,13,2025-05-11,Digital Marketing Survey,10
1581,social media,marketing,application,Complex,15,2025-06-17,Social Media Application,6
1584,brand management,marketing,assessment,Complex,15,2025-06-13,Brand Management Assessment,8
1587,social media,marketing,application,Complex,15,2025-05-27,Social Media Application,12
1591,brand management,marketing,application,Simple,7,2025-07-12,Brand Management Application,6
1592,digital marketing,marketing,survey,Complex,11,2024-12-12,Digital Marketing Survey,6
1598,brand management,marketing,application,Complex,11,2024-12-06,Brand Management Application,5
1599,content marketing,marketing,assessment,Complex,12,2025-04-17,Content Marketing Assessment,10
1603,digital marketing,marketing,registration,Moderate,14,2025-09-25,Digital Marketing Registration,10
1605,brand management,marketing,survey,Complex,14,2024-11-15,Brand Management Survey,6
1606,social media,marketing,application,Complex,10,2025-04-28,Social Media Application,4
1611,brand management,marketing,assessment,Complex,14,2025-04-06,Brand Management Assessment,8
1612,social media,marketing,registration,Simple,9,2025-08-14,Social Media Registration,11
1616,social media,marketing,assessment,Complex,15,2024-12-28,Social Media Assessment,10
1622,social media,marketing,assessment,Complex,7,2024-12-05,Social Media Assessment,8
1629,content marketing,marketing,assessment,Simple,10,2025-02-28,Content Marketing Assessment,12
1635,brand management,marketing,registration,Moderate,10,2025-01-26,Brand Management Registration,8
1641,content marketing,marketing,registration,Moderate,13,2025-03-23,Content Marketing Registration,12
1643,digital marketing,marketing,application,Moderate,14,2025-05-05,Digital Marketing Application,8
1645,social media,marketing,assessment,Moderate,6,2024-12-21,Social Media Assessment,3
1647,content marketing,marketing,application,Simple,5,2025-01-20,Content Marketing Application,8
1648,social media,marketing,application,Moderate,8,2024-11-14,Social Media Application,10
1650,brand management,marketing,survey,Complex,12,2025-07-04,Brand Management Survey,8
1652,content marketing,marketing,assessment,Complex,5,2025-04-29,Content Marketing Assessment,6
1658,social media,marketing,registration,Complex,7,2025-08-25,Social Media Registration,8
1659,content marketing,marketing,registration,Complex,7,2025-09-21,Content Marketing Registration,9
1660,content marketing,marketing,registration,Complex,12,2025-03-16,Content Marketing Registration,8
1667,social media,marketing,application,Moderate,7,2025-10-15,Social Media Application,4
1669,social media,marketing,application,Simple,9,2025-10-14,Social Media Application,7
1671,content marketing,marketing,registration,Complex,6,2025-01-16,Content Marketing Registration,3
1674,digital marketing,marketing,registration,Simple,8,2025-05-18,Digital Marketing Registration,9
1675,digital marketing,marketing,application,Complex,5,2025-08-02,Digital Marketing Application,7
1676,social media,marketing,registration,Moderate,8,2024-12-17,Social Media Registration,8
1677,brand management,marketing,application,Complex,5,2025-02-19,Brand Management Application,3
1678,brand management,marketing,application,Complex,15,2025-04-17,Brand Management Application,10
1679,social media,marketing,assessment,Simple,10,2025-02-26,Social Media Assessment,6
1680,social media,marketing,survey,Simple,11,2025-06-19,Social Media Survey,9
1683,social media,marketing,registration,Simple,10,2025-01-29,Social Media Registration,12
1687,social media,marketing,application,Moderate,15,2025-07-26,Social Media Application,3
1688,digital marketing,marketing,assessment,Moderate,9,2025-05-21,Digital Marketing Assessment,7
1689,content marketing,marketing,survey,Simple,15,2025-07-13,Content Marketing Survey,9
1692,social media,marketing,registration,Complex,13,2025-03-05,Social Media Registration,4
1696,social media,marketing,survey,Moderate,9,2025-09-21,Social Media Survey,10
1700,social media,marketing,assessment,Moderate,11,2025-06-25,Social Media Assessment,4
1706,social media,marketing,assessment,Moderate,15,2025-07-05,Social Media Assessment,11
1708,brand management,marketing,application,Moderate,12,2025-10-04,Brand Management Application,11
1709,brand management,marketing,registration,Moderate,12,2025-06-04,Brand Management Registration,7
1710,content marketing,marketing,assessment,Complex,5,2025-07-12,Content Marketing Assessment,8
1711,content marketing,marketing,survey,Simple,13,2025-10-04,Content Marketing Survey,7
1712,social media,marketing,assessment,Moderate,9,2025-04-15,Social Media Assessment,7
1719,brand management,marketing,survey,Moderate,6,2024-12-28,Brand Management Survey,10
1721,digital marketing,marketing,registration,Simple,10,2025-01-13,Digital Marketing Registration,5
1730,digital marketing,marketing,application,Complex,15,2024-11-30,Digital Marketing Application,4
1732,digital marketing,marketing,assessment,Simple,5,2025-04-14,Digital Marketing Assessment,7
1733,social media,marketing,registration,Complex,10,2025-10-02,Social Media Registration,8
1735,brand management,marketing,survey,Simple,13,2025-05-17,Brand Management Survey,6
1742,content marketing,marketing,survey,Moderate,9,2025-07-06,Content Marketing Survey,3
1745,social media,marketing,assessment,Complex,11,2025-02-11,Social Media Assessment,3
1748,social media,marketing,registration,Simple,6,2025-09-17,Social Media Registration,9
1749,content marketing,marketing,registration,Complex,14,2025-04-19,Content Marketing Registration,11
1751,social media,marketing,application,Simple,15,2025-03-01,Social Media Application,11
1752,brand management,marketing,survey,Simple,9,2025-02-14,Brand Management Survey,9
1757,content marketing,marketing,survey,Simple,6,2024-11-20,Content Marketing Survey,12
1760,social media,marketing,assessment,Simple,15,2025-08-05,Social Media Assessment,7
1761,content marketing,marketing,application,Moderate,7,2025-05-08,Content Marketing Application,12
1772,social media,marketing,registration,Complex,12,2025-03-26,Social Media Registration,6
1773,social media,marketing,assessment,Moderate,10,2025-09-16,Social Media Assessment,5
1780,content marketing,marketing,survey,Moderate,13,2025-09-11,Content Marketing Survey,9
1781,digital marketing,marketing,application,Complex,9,2025-05-14,Digital Marketing Application,11
1784,digital marketing,marketing,application,Complex,14,2025-05-08,Digital Marketing Application,3
1786,digital marketing,marketing,registration,Complex,11,2024-12-18,Digital Marketing Registration,7
1787,social media,marketing,application,Moderate,13,2025-04-22,Social Media Application,3
1788,content marketing,marketing,application,Moderate,10,2025-08-09,Content Marketing Application,7
1790,digital marketing,marketing,survey,Simple,6,2025-06-17,Digital Marketing Survey,8
1793,social media,marketing,survey,Complex,7,2025-04-06,Social Media Survey,12
1800,content marketing,marketing,registration,Simple,12,2024-12-25,Content Marketing Registration,5
1806,digital marketing,marketing,survey,Moderate,6,2025-08-31,Digital Marketing Survey,12
1810,brand management,marketing,application,Simple,9,2025-09-17,Brand Management Application,10
1811,digital marketing,marketing,survey,Simple,11,2025-08-15,Digital Marketing Survey,9
1813,social media,marketing,application,Complex,13,2025-05-16,Social Media Application,5
1816,digital marketing,marketing,application,Moderate,14,2024-12-04,Digital Marketing Application,9
1817,brand management,marketing,survey,Moderate,5,2024-12-19,Brand Management Survey,5
1819,content marketing,marketing,registration,Complex,15,2025-08-26,Content Marketing Registration,9
1820,content marketing,marketing,registration,Simple,9,2025-09-16,Content Marketing Registration,9
1825,content marketing,marketing,registration,Simple,10,2025-02-28,Content Marketing Registration,10
1839,social media,marketing,survey,Simple,13,2025-06-14,Social Media Survey,5
1840,content marketing,marketing,survey,Moderate,15,2025-04-02,Content Marketing Survey,8
1842,content marketing,marketing,assessment,Complex,5,2025-04-29,Content Marketing Assessment,7
1844,digital marketing,marketing,assessment,Moderate,7,2024-12-26,Digital Marketing Assessment,10
1845,content marketing,marketing,survey,Moderate,10,2025-06-26,Content Marketing Survey,3
1847,brand management,marketing,assessment,Complex,12,2025-03-24,Brand Management Assessment,12
1851,brand management,marketing,survey,Simple,8,2025-10-12,Brand Management Survey,7
1858,social media,marketing,registration,Complex,11,2025-06-22,Social Media Registration,7
1859,digital marketing,marketing,survey,Simple,8,2025-10-07,Digital Marketing Survey,10
1865,brand management,marketing,survey,Moderate,11,2024-10-26,Brand Management Survey,7
1869,social media,marketing,application,Moderate,9,2025-07-28,Social Media Application,11
1871,brand management,marketing,survey,Complex,6,2025-07-13,Brand Management Survey,4
1873,content marketing,marketing,application,Simple,8,2024-11-16,Content Marketing Application,4
1878,content marketing,marketing,application,Simple,15,2025-07-30,Content Marketing Application,10
1879,content marketing,marketing,survey,Complex,6,2025-05-16,Content Marketing Survey,4
1881,brand management,marketing,registration,Moderate,13,2025-01-26,Brand Management Registration,4
1883,brand management,marketing,assessment,Simple,8,2025-06-11,Brand Management Assessment,6
1884,content marketing,marketing,application,Complex,14,2025-02-22,Content Marketing Application,12
1887,digital marketing,marketing,application,Simple,5,2025-05-20,Digital Marketing Application,7
1888,content marketing,marketing,survey,Complex,7,2025-04-16,Content Marketing Survey,12
1889,digital marketing,marketing,application,Simple,8,2025-05-24,Digital Marketing Application,9
1890,content marketing,marketing,registration,Simple,13,2025-02-18,Content Marketing Registration,3
1893,digital marketing,marketing,application,Moderate,13,2025-09-25,Digital Marketing Application,6
1896,social media,marketing,assessment,Moderate,8,2025-01-12,Social Media Assessment,8
1897,brand management,marketing,survey,Simple,15,2025-05-30,Brand Management Survey,3
1898,digital marketing,marketing,application,Moderate,14,2025-07-04,Digital Marketing Application,5
1904,content marketing,marketing,survey,Moderate,8,2025-05-28,Content Marketing Survey,5
1909,social media,marketing,registration,Simple,9,2025-02-19,Social Media Registration,8
1915,digital marketing,marketing,application,Complex,14,2024-12-17,Digital Marketing Application,6
1917,content marketing,marketing,survey,Simple,13,2025-05-01,Content Marketing Survey,3
1918,content marketing,marketing,registration,Simple,14,2025-07-20,Content Marketing Registration,9
1919,content marketing,marketing,application,Simple,7,2024-11-12,Content Marketing Application,3
1921,brand management,marketing,registration,Complex,8,2025-08-18,Brand Management Registration,5
1922,content marketing,marketing,registration,Moderate,8,2025-08-05,Content Marketing Registration,11
1929,digital marketing,marketing,assessment,Simple,6,2025-10-11,Digital Marketing Assessment,4
1934,digital marketing,marketing,assessment,Moderate,9,2025-02-27,Digital Marketing Assessment,5
1939,social media,marketing,registration,Moderate,10,2025-06-08,Social Media Registration,4
1942,content marketing,marketing,application,Complex,9,2025-02-18,Content Marketing Application,3
1945,social media,marketing,assessment,Complex,5,2024-12-11,Social Media Assessment,8
1946,content marketing,marketing,application,Simple,15,2025-03-16,Content Marketing Application,12
1953,brand management,marketing,application,Simple,6,2024-10-31,Brand Management Application,3
1957,brand management,marketing,survey,Complex,9,2025-05-24,Brand Management Survey,10
1961,social media,marketing,survey,Simple,10,2025-09-29,Social Media Survey,7
1964,content marketing,marketing,registration,Simple,8,2024-12-21,Content Marketing Registration,9
1972,digital marketing,marketing,survey,Simple,9,2025-06-24,Digital Marketing Survey,7
1976,brand management,marketing,application,Moderate,6,2025-10-05,Brand Management Application,7
1979,digital marketing,marketing,assessment,Complex,15,2025-01-25,Digital Marketing Assessment,7
1992,content marketing,marketing,registration,Simple,14,2025-02-06,Content Marketing Registration,12
1993,digital marketing,marketing,registration,Complex,12,2025-10-09,Digital Marketing Registration,9
1994,digital marketing,marketing,registration,Simple,5,2024-12-19,Digital Marketing Registration,8
1995,digital marketing,marketing,application,Moderate,13,2025-10-03,Digital Marketing Application,11
1996,content marketing,marketing,assessment,Complex,10,2025-03-10,Content Marketing Assessment,12
1998,digital marketing,marketing,registration,Complex,8,2025-01-16,Digital Marketing Registration,3
2002,digital marketing,marketing,survey,Complex,9,2024-12-07,Digital Marketing Survey,3
2010,social media,marketing,registration,Simple,9,2025-05-16,Social Media Registration,10
2011,digital marketing,marketing,survey,Complex,7,2025-01-23,Digital Marketing Survey,7
2013,brand management,marketing,application,Complex,13,2025-03-31,Brand Management Application,11
2018,digital marketing,marketing,assessment,Complex,6,2025-09-05,Digital Marketing Assessment,5
2023,brand management,marketing,survey,Moderate,8,2025-02-26,Brand Management Survey,3
2026,content marketing,marketing,registration,Complex,6,2024-10-25,Content Marketing Registration,11
2031,social media,marketing,registration,Moderate,9,2025-08-31,Social Media Registration,7
2037,brand management,marketing,assessment,Simple,8,2025-05-21,Brand Management Assessment,9
2041,digital marketing,marketing,registration,Complex,11,2025-06-05,Digital Marketing Registration,12
2043,content marketing,marketing,assessment,Complex,14,2024-12-28,Content Marketing Assessment,3
2044,digital marketing,marketing,survey,Simple,12,2025-01-21,Digital Marketing Survey,12
2048,brand management,marketing,registration,Moderate,8,2024-12-31,Brand Management Registration,12
2054,brand management,marketing,registration,Complex,8,2025-01-28,Brand Management Registration,4
2055,content marketing,marketing,assessment,Complex,8,2024-12-31,Content Marketing Assessment,5
2063,digital marketing,marketing,application,Moderate,11,2025-09-15,Digital Marketing Application,11
2072,brand management,marketing,assessment,Moderate,9,2025-03-19,Brand Management Assessment,4
2074,brand management,marketing,assessment,Complex,8,2025-05-16,Brand Management Assessment,11
2076,social media,marketing,application,Moderate,12,2025-03-11,Social Media Application,7
2077,content marketing,marketing,registration,Complex,5,2025-04-28,Content Marketing Registration,7
2079,social media,marketing,survey,Moderate,13,2025-06-19,Social Media Survey,5
2080,social media,marketing,survey,Simple,10,2025-09-01,Social Media Survey,8
2090,content marketing,marketing,survey,Simple,10,2025-08-21,Content Marketing Survey,8
2092,brand management,marketing,assessment,Simple,15,2025-10-14,Brand Management Assessment,5
2093,brand management,marketing,application,Complex,13,2025-08-17,Brand Management Application,7
2096,brand management,marketing,survey,Complex,13,2025-05-19,Brand Management Survey,10
2099,content marketing,marketing,registration,Moderate,14,2025-10-05,Content Marketing Registration,12
2100,brand management,marketing,application,Complex,11,2024-12-08,Brand Management Application,5
2103,digital marketing,marketing,registration,Moderate,13,2025-10-13,Digital Marketing Registration,12
2105,brand management,marketing,assessment,Simple,9,2025-09-03,Brand Management Assessment,7
2106,digital marketing,marketing,assessment,Moderate,11,2025-05-05,Digital Marketing Assessment,12
2108,digital marketing,marketing,application,Simple,15,2025-06-27,Digital Marketing Application,5
2113,content marketing,marketing,assessment,Simple,12,2025-01-02,Content Marketing Assessment,3
2114,content marketing,marketing,survey,Simple,9,2025-02-17,Content Marketing Survey,11
2116,content marketing,marketing,registration,Simple,6,2025-08-25,Content Marketing Registration,9
2118,content marketing,marketing,application,Simple,6,2025-02-09,Content Marketing Application,11
2119,social media,marketing,survey,Moderate,7,2025-01-21,Social Media Survey,4
2125,social media,marketing,registration,Simple,6,2025-10-16,Social Media Registration,11
2127,social media,marketing,application,Complex,6,2024-12-21,Social Media Application,10
2128,social media,marketing,survey,Complex,14,2025-08-30,Social Media Survey,6
2129,content marketing,marketing,application,Simple,15,2025-04-13,Content Marketing Application,5
2130,brand management,marketing,application,Complex,13,2024-11-25,Brand Management Application,8
2133,brand management,marketing,application,Simple,6,2025-06-07,Brand Management Application,12
2134,social media,marketing,survey,Moderate,7,2025-07-26,Social Media Survey,10
2135,brand management,marketing,application,Simple,7,2025-06-04,Brand Management Application,7
2137,brand management,marketing,assessment,Moderate,12,2025-06-14,Brand Management Assessment,4
2139,content marketing,marketing,survey,Complex,12,2025-06-03,Content Marketing Survey,8
2144,digital marketing,marketing,registration,Simple,15,2025-01-22,Digital Marketing Registration,10
2146,content marketing,marketing,assessment,Complex,9,2025-07-06,Content Marketing Assessment,12
