record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
365,financial modeling,economics,assessment,Complex,7,2025-03-25,Financial Modeling Assessment,6
366,financial modeling,economics,survey,Complex,15,2025-09-04,Financial Modeling Survey,5
367,brand management,marketing,survey,Complex,14,2025-01-29,Brand Management Survey,9
368,social media,marketing,registration,Simple,15,2024-11-26,Social Media Registration,9
369,financial modeling,economics,registration,Complex,5,2024-10-30,Financial Modeling Registration,8
370,market analysis,economics,registration,Simple,6,2025-04-14,Market Analysis Registration,3
371,financial modeling,economics,application,Moderate,15,2024-11-12,Financial Modeling Application,5
372,content marketing,marketing,assessment,Simple,5,2025-09-14,Content Marketing Assessment,9
373,cloud computing,it,registration,Complex,5,2024-11-10,Cloud Computing Registration,12
374,web development,it,assessment,Simple,14,2025-09-02,Web Development Assessment,7
375,data science,it,registration,Simple,13,2025-02-02,Data Science Registration,5
376,financial modeling,economics,survey,Simple,6,2025-08-13,Financial Modeling Survey,9
377,content marketing,marketing,survey,Simple,6,2025-02-23,Content Marketing Survey,6
378,data science,it,survey,Simple,14,2025-08-03,Data Science Survey,10
379,investment planning,economics,survey,Simple,11,2025-07-11,Investment Planning Survey,6
380,machine learning,it,registration,Complex,8,2025-05-23,Machine Learning Registration,9
381,cloud computing,it,application,Complex,10,2025-02-19,Cloud Computing Application,3
382,brand management,marketing,assessment,Complex,7,2025-04-28,Brand Management Assessment,4
383,cloud computing,it,survey,Simple,6,2025-01-17,Cloud Computing Survey,5
384,market analysis,economics,registration,Moderate,5,2025-03-08,Market Analysis Registration,6
385,social media,marketing,assessment,Moderate,9,2025-04-08,Social Media Assessment,4
386,cloud computing,it,application,Complex,5,2025-01-27,Cloud Computing Application,9
387,cybersecurity,it,assessment,Moderate,14,2025-10-24,Cybersecurity Assessment,12
388,social media,marketing,application,Simple,10,2024-11-17,Social Media Application,10
389,portfolio management,economics,registration,Complex,14,2025-08-27,Portfolio Management Registration,8
390,financial modeling,economics,survey,Simple,15,2025-05-05,Financial Modeling Survey,3
391,cybersecurity,it,application,Moderate,11,2025-03-03,Cybersecurity Application,7
392,cybersecurity,it,application,Moderate,15,2025-02-17,Cybersecurity Application,7
393,data science,it,assessment,Complex,8,2024-11-19,Data Science Assessment,6
394,content marketing,marketing,application,Simple,13,2024-11-02,Content Marketing Application,10
395,digital marketing,marketing,assessment,Complex,15,2025-01-11,Digital Marketing Assessment,8
396,web development,it,application,Simple,11,2025-03-12,Web Development Application,4
397,investment planning,economics,application,Complex,7,2024-12-27,Investment Planning Application,11
398,cybersecurity,it,application,Complex,5,2025-10-20,Cybersecurity Application,3
399,data science,it,assessment,Simple,14,2024-12-16,Data Science Assessment,9
400,cloud computing,it,assessment,Moderate,11,2025-10-19,Cloud Computing Assessment,3
401,machine learning,it,registration,Complex,12,2025-05-05,Machine Learning Registration,12
402,investment planning,economics,assessment,Moderate,14,2025-07-27,Investment Planning Assessment,10
403,web development,it,application,Moderate,6,2025-07-16,Web Development Application,12
404,market analysis,economics,assessment,Complex,5,2025-05-19,Market Analysis Assessment,11
405,brand management,marketing,assessment,Simple,6,2025-10-20,Brand Management Assessment,4
406,digital marketing,marketing,application,Simple,13,2025-07-14,Digital Marketing Application,8
407,financial modeling,economics,survey,Moderate,12,2025-10-14,Financial Modeling Survey,7
408,machine learning,it,survey,Simple,5,2025-10-13,Machine Learning Survey,11
409,digital marketing,marketing,registration,Simple,9,2025-09-20,Digital Marketing Registration,8
410,portfolio management,economics,assessment,Simple,12,2025-04-02,Portfolio Management Assessment,8
411,cybersecurity,it,assessment,Complex,6,2025-03-03,Cybersecurity Assessment,4
412,digital marketing,marketing,registration,Moderate,6,2025-02-14,Digital Marketing Registration,4
413,portfolio management,economics,registration,Simple,12,2025-09-11,Portfolio Management Registration,7
414,brand management,marketing,survey,Moderate,13,2025-01-27,Brand Management Survey,6
415,market analysis,economics,registration,Complex,10,2025-01-14,Market Analysis Registration,9
416,social media,marketing,survey,Complex,13,2025-04-06,Social Media Survey,5
417,machine learning,it,application,Simple,13,2025-02-13,Machine Learning Application,8
418,portfolio management,economics,survey,Moderate,7,2025-09-01,Portfolio Management Survey,8
419,brand management,marketing,survey,Simple,12,2025-04-16,Brand Management Survey,8
420,brand management,marketing,registration,Simple,8,2025-02-11,Brand Management Registration,9
421,market analysis,economics,application,Simple,7,2025-09-27,Market Analysis Application,11
422,digital marketing,marketing,registration,Complex,5,2025-09-25,Digital Marketing Registration,6
423,digital marketing,marketing,registration,Complex,7,2025-06-27,Digital Marketing Registration,12
424,portfolio management,economics,application,Simple,15,2025-01-18,Portfolio Management Application,9
425,investment planning,economics,assessment,Complex,15,2024-12-22,Investment Planning Assessment,10
426,investment planning,economics,survey,Simple,7,2025-02-03,Investment Planning Survey,5
427,cybersecurity,it,assessment,Complex,8,2024-11-20,Cybersecurity Assessment,7
428,market analysis,economics,assessment,Complex,5,2025-09-09,Market Analysis Assessment,10
429,cloud computing,it,registration,Simple,12,2025-02-16,Cloud Computing Registration,11
430,portfolio management,economics,assessment,Complex,12,2025-01-24,Portfolio Management Assessment,3
431,data science,it,survey,Simple,9,2025-05-24,Data Science Survey,11
432,machine learning,it,survey,Complex,15,2025-09-15,Machine Learning Survey,5
433,investment planning,economics,survey,Simple,7,2024-11-21,Investment Planning Survey,12
434,financial modeling,economics,application,Simple,12,2025-10-23,Financial Modeling Application,9
435,content marketing,marketing,assessment,Complex,15,2024-12-01,Content Marketing Assessment,8
436,social media,marketing,registration,Complex,14,2025-02-04,Social Media Registration,10
437,content marketing,marketing,registration,Complex,8,2025-05-25,Content Marketing Registration,9
438,machine learning,it,assessment,Moderate,6,2025-04-11,Machine Learning Assessment,6
439,investment planning,economics,application,Simple,12,2025-01-07,Investment Planning Application,8
440,machine learning,it,application,Moderate,8,2024-12-19,Machine Learning Application,11
441,financial modeling,economics,survey,Simple,7,2025-10-23,Financial Modeling Survey,8
442,brand management,marketing,survey,Simple,8,2025-04-05,Brand Management Survey,12
443,web development,it,registration,Moderate,13,2025-02-08,Web Development Registration,12
444,content marketing,marketing,registration,Simple,11,2025-08-25,Content Marketing Registration,8
445,machine learning,it,survey,Complex,7,2025-09-14,Machine Learning Survey,7
446,investment planning,economics,registration,Complex,13,2025-10-16,Investment Planning Registration,5
447,brand management,marketing,application,Moderate,9,2025-03-11,Brand Management Application,3
448,social media,marketing,registration,Simple,6,2025-03-20,Social Media Registration,4
449,machine learning,it,application,Moderate,9,2025-01-01,Machine Learning Application,3
450,brand management,marketing,application,Simple,14,2025-04-07,Brand Management Application,11
451,social media,marketing,survey,Simple,13,2025-02-10,Social Media Survey,6
452,web development,it,survey,Moderate,15,2024-11-08,Web Development Survey,3
453,cloud computing,it,assessment,Complex,14,2025-01-28,Cloud Computing Assessment,6
454,social media,marketing,application,Complex,14,2025-01-04,Social Media Application,5
455,financial modeling,economics,survey,Complex,9,2025-09-16,Financial Modeling Survey,4
456,cloud computing,it,assessment,Simple,12,2025-06-20,Cloud Computing Assessment,11
457,social media,marketing,registration,Complex,14,2024-12-18,Social Media Registration,10
458,data science,it,assessment,Complex,8,2025-05-20,Data Science Assessment,3
459,machine learning,it,application,Simple,12,2025-02-06,Machine Learning Application,5
460,brand management,marketing,survey,Moderate,10,2025-03-09,Brand Management Survey,5
461,cybersecurity,it,assessment,Moderate,13,2025-10-14,Cybersecurity Assessment,8
462,brand management,marketing,application,Simple,15,2025-08-09,Brand Management Application,5
463,data science,it,registration,Simple,15,2025-10-13,Data Science Registration,3
464,investment planning,economics,assessment,Simple,12,2025-04-02,Investment Planning Assessment,9
465,social media,marketing,registration,Complex,12,2024-11-25,Social Media Registration,10
466,digital marketing,marketing,registration,Simple,5,2025-09-24,Digital Marketing Registration,5
467,data science,it,survey,Moderate,7,2024-11-20,Data Science Survey,5
468,data science,it,application,Moderate,10,2025-10-12,Data Science Application,5
469,portfolio management,economics,application,Moderate,12,2025-10-23,Portfolio Management Application,7
470,digital marketing,marketing,survey,Simple,8,2025-02-23,Digital Marketing Survey,8
471,cybersecurity,it,survey,Moderate,10,2025-08-02,Cybersecurity Survey,12
472,cloud computing,it,application,Moderate,5,2025-05-15,Cloud Computing Application,3
473,investment planning,economics,application,Moderate,10,2025-04-25,Investment Planning Application,3
474,data science,it,assessment,Moderate,14,2025-04-05,Data Science Assessment,6
475,investment planning,economics,survey,Complex,8,2025-01-05,Investment Planning Survey,3
476,brand management,marketing,survey,Simple,14,2025-09-20,Brand Management Survey,6
477,market analysis,economics,assessment,Complex,10,2024-11-29,Market Analysis Assessment,7
478,portfolio management,economics,application,Simple,7,2025-02-01,Portfolio Management Application,11
479,cybersecurity,it,assessment,Complex,6,2025-08-14,Cybersecurity Assessment,8
480,content marketing,marketing,assessment,Complex,7,2025-09-16,Content Marketing Assessment,9
481,brand management,marketing,application,Simple,8,2025-01-29,Brand Management Application,9
482,social media,marketing,assessment,Complex,10,2024-12-11,Social Media Assessment,8
483,machine learning,it,assessment,Simple,8,2025-08-22,Machine Learning Assessment,3
484,social media,marketing,registration,Complex,12,2024-12-19,Social Media Registration,8
485,web development,it,assessment,Simple,9,2025-08-09,Web Development Assessment,9
486,brand management,marketing,application,Complex,8,2025-05-04,Brand Management Application,8
487,web development,it,application,Simple,12,2024-12-18,Web Development Application,9
488,digital marketing,marketing,assessment,Complex,7,2025-09-22,Digital Marketing Assessment,7
489,market analysis,economics,assessment,Moderate,7,2025-05-24,Market Analysis Assessment,7
490,cloud computing,it,application,Moderate,11,2025-07-20,Cloud Computing Application,6
491,content marketing,marketing,assessment,Moderate,12,2025-10-11,Content Marketing Assessment,5
492,cybersecurity,it,survey,Moderate,6,2025-09-19,Cybersecurity Survey,3
493,cybersecurity,it,application,Moderate,9,2025-10-04,Cybersecurity Application,11
494,brand management,marketing,assessment,Moderate,9,2025-01-23,Brand Management Assessment,12
495,portfolio management,economics,assessment,Simple,13,2025-09-01,Portfolio Management Assessment,5
496,cybersecurity,it,application,Complex,8,2025-07-22,Cybersecurity Application,6
497,content marketing,marketing,assessment,Simple,7,2024-11-06,Content Marketing Assessment,9
498,content marketing,marketing,assessment,Complex,5,2025-04-08,Content Marketing Assessment,10
499,digital marketing,marketing,assessment,Complex,10,2025-10-03,Digital Marketing Assessment,12
500,market analysis,economics,survey,Complex,9,2024-11-29,Market Analysis Survey,5
501,data science,it,registration,Moderate,5,2025-02-26,Data Science Registration,5
502,cloud computing,it,registration,Simple,9,2025-02-05,Cloud Computing Registration,4
503,cybersecurity,it,registration,Moderate,14,2024-10-30,Cybersecurity Registration,12
504,cloud computing,it,assessment,Moderate,13,2025-09-22,Cloud Computing Assessment,7
505,brand management,marketing,application,Moderate,7,2025-04-06,Brand Management Application,8
506,portfolio management,economics,registration,Complex,12,2024-12-30,Portfolio Management Registration,3
507,content marketing,marketing,registration,Complex,6,2025-07-31,Content Marketing Registration,6
508,web development,it,survey,Complex,15,2025-02-06,Web Development Survey,3
509,digital marketing,marketing,registration,Simple,5,2025-05-25,Digital Marketing Registration,4
510,portfolio management,economics,registration,Moderate,9,2024-12-01,Portfolio Management Registration,10
511,financial modeling,economics,assessment,Complex,12,2025-03-30,Financial Modeling Assessment,7
512,social media,marketing,assessment,Simple,11,2025-04-21,Social Media Assessment,3
513,cloud computing,it,application,Simple,8,2024-12-06,Cloud Computing Application,12
514,portfolio management,economics,survey,Moderate,8,2025-02-13,Portfolio Management Survey,7
515,portfolio management,economics,assessment,Complex,9,2025-07-23,Portfolio Management Assessment,7
516,social media,marketing,application,Moderate,15,2025-07-29,Social Media Application,5
517,machine learning,it,survey,Simple,14,2025-06-11,Machine Learning Survey,12
518,cloud computing,it,registration,Complex,14,2025-10-12,Cloud Computing Registration,10
519,cybersecurity,it,application,Simple,11,2025-09-17,Cybersecurity Application,10
520,social media,marketing,application,Simple,15,2025-08-09,Social Media Application,7
521,content marketing,marketing,registration,Moderate,14,2025-07-02,Content Marketing Registration,9
522,digital marketing,marketing,survey,Moderate,13,2025-09-05,Digital Marketing Survey,12
523,social media,marketing,application,Simple,15,2025-09-17,Social Media Application,5
524,machine learning,it,survey,Simple,12,2025-07-02,Machine Learning Survey,9
525,investment planning,economics,registration,Complex,8,2024-12-27,Investment Planning Registration,10
526,digital marketing,marketing,application,Simple,5,2025-09-05,Digital Marketing Application,8
527,cybersecurity,it,registration,Complex,14,2025-04-13,Cybersecurity Registration,5
528,content marketing,marketing,assessment,Complex,6,2025-10-25,Content Marketing Assessment,5
529,investment planning,economics,survey,Simple,12,2025-04-15,Investment Planning Survey,3
530,machine learning,it,assessment,Simple,14,2025-06-22,Machine Learning Assessment,8
531,content marketing,marketing,application,Simple,10,2025-09-21,Content Marketing Application,10
532,digital marketing,marketing,survey,Moderate,7,2024-11-15,Digital Marketing Survey,4
533,social media,marketing,assessment,Simple,7,2025-07-23,Social Media Assessment,12
534,brand management,marketing,survey,Complex,15,2025-05-26,Brand Management Survey,3
535,cybersecurity,it,application,Moderate,5,2024-11-13,Cybersecurity Application,12
536,cybersecurity,it,application,Simple,12,2025-05-26,Cybersecurity Application,11
537,market analysis,economics,application,Complex,10,2025-07-25,Market Analysis Application,4
538,portfolio management,economics,assessment,Moderate,8,2025-04-09,Portfolio Management Assessment,9
539,machine learning,it,registration,Simple,5,2025-08-17,Machine Learning Registration,5
540,digital marketing,marketing,assessment,Complex,7,2024-12-12,Digital Marketing Assessment,4
541,machine learning,it,application,Complex,6,2025-04-24,Machine Learning Application,11
542,financial modeling,economics,survey,Simple,15,2025-01-30,Financial Modeling Survey,4
543,investment planning,economics,assessment,Moderate,7,2025-03-23,Investment Planning Assessment,7
544,web development,it,survey,Moderate,5,2025-08-14,Web Development Survey,11
545,machine learning,it,application,Moderate,5,2025-07-25,Machine Learning Application,3
546,brand management,marketing,assessment,Complex,14,2025-02-22,Brand Management Assessment,4
547,market analysis,economics,survey,Moderate,9,2025-01-20,Market Analysis Survey,3
548,financial modeling,economics,assessment,Complex,7,2024-12-24,Financial Modeling Assessment,11
549,portfolio management,economics,assessment,Complex,12,2025-09-20,Portfolio Management Assessment,5
550,market analysis,economics,assessment,Simple,13,2025-08-24,Market Analysis Assessment,11
551,portfolio management,economics,application,Complex,9,2024-11-05,Portfolio Management Application,8
552,web development,it,assessment,Complex,10,2024-12-22,Web Development Assessment,11
553,financial modeling,economics,survey,Moderate,12,2025-09-25,Financial Modeling Survey,11
554,data science,it,survey,Complex,6,2025-07-30,Data Science Survey,3
555,brand management,marketing,registration,Moderate,14,2025-03-09,Brand Management Registration,9
556,social media,marketing,survey,Complex,14,2025-01-03,Social Media Survey,12
557,brand management,marketing,survey,Moderate,8,2025-03-17,Brand Management Survey,5
558,financial modeling,economics,survey,Complex,10,2024-12-05,Financial Modeling Survey,8
559,financial modeling,economics,survey,Moderate,15,2024-11-24,Financial Modeling Survey,8
560,cybersecurity,it,registration,Simple,14,2024-10-28,Cybersecurity Registration,5
561,digital marketing,marketing,survey,Moderate,12,2025-08-25,Digital Marketing Survey,11
562,market analysis,economics,assessment,Complex,5,2025-10-06,Market Analysis Assessment,3
563,digital marketing,marketing,registration,Simple,5,2025-09-13,Digital Marketing Registration,5
564,data science,it,survey,Moderate,8,2025-09-06,Data Science Survey,6
565,financial modeling,economics,registration,Moderate,5,2025-09-05,Financial Modeling Registration,8
566,data science,it,survey,Moderate,15,2025-07-25,Data Science Survey,7
567,portfolio management,economics,survey,Moderate,12,2025-04-12,Portfolio Management Survey,12
568,financial modeling,economics,assessment,Moderate,14,2025-06-28,Financial Modeling Assessment,5
569,portfolio management,economics,application,Moderate,5,2025-02-09,Portfolio Management Application,10
570,portfolio management,economics,registration,Simple,10,2025-09-19,Portfolio Management Registration,5
571,portfolio management,economics,application,Moderate,9,2025-09-25,Portfolio Management Application,12
572,social media,marketing,assessment,Simple,12,2025-03-11,Social Media Assessment,11
573,investment planning,economics,assessment,Simple,13,2025-02-06,Investment Planning Assessment,12
574,financial modeling,economics,assessment,Moderate,7,2025-07-26,Financial Modeling Assessment,12
575,portfolio management,economics,registration,Simple,5,2025-01-12,Portfolio Management Registration,8
576,investment planning,economics,registration,Complex,9,2025-01-01,Investment Planning Registration,8
577,financial modeling,economics,survey,Complex,7,2025-08-17,Financial Modeling Survey,3
578,digital marketing,marketing,application,Complex,12,2025-09-25,Digital Marketing Application,4
579,cybersecurity,it,registration,Simple,5,2025-01-19,Cybersecurity Registration,4
580,digital marketing,marketing,survey,Complex,6,2025-07-19,Digital Marketing Survey,8
581,web development,it,survey,Moderate,6,2024-12-15,Web Development Survey,6
582,data science,it,survey,Simple,14,2025-09-25,Data Science Survey,8
583,portfolio management,economics,assessment,Moderate,7,2024-12-25,Portfolio Management Assessment,11
584,data science,it,registration,Complex,13,2025-02-01,Data Science Registration,12
585,market analysis,economics,survey,Complex,5,2025-04-06,Market Analysis Survey,7
586,digital marketing,marketing,application,Complex,7,2024-10-27,Digital Marketing Application,11
587,machine learning,it,assessment,Complex,5,2025-05-03,Machine Learning Assessment,11
588,cybersecurity,it,registration,Complex,11,2025-08-23,Cybersecurity Registration,6
589,financial modeling,economics,survey,Complex,15,2025-05-03,Financial Modeling Survey,5
590,financial modeling,economics,application,Moderate,10,2025-03-24,Financial Modeling Application,4
591,market analysis,economics,survey,Moderate,9,2024-11-01,Market Analysis Survey,12
592,data science,it,survey,Complex,13,2025-10-21,Data Science Survey,4
593,investment planning,economics,survey,Complex,9,2025-02-18,Investment Planning Survey,10
594,investment planning,economics,application,Simple,14,2025-06-14,Investment Planning Application,7
595,cybersecurity,it,registration,Moderate,7,2025-07-02,Cybersecurity Registration,10
596,market analysis,economics,registration,Complex,12,2025-05-26,Market Analysis Registration,8
597,web development,it,survey,Complex,14,2025-09-25,Web Development Survey,9
598,investment planning,economics,registration,Moderate,10,2024-12-23,Investment Planning Registration,9
599,digital marketing,marketing,survey,Complex,9,2024-11-18,Digital Marketing Survey,4
600,market analysis,economics,survey,Moderate,12,2025-06-04,Market Analysis Survey,5
601,data science,it,application,Complex,8,2025-09-13,Data Science Application,11
602,portfolio management,economics,survey,Simple,6,2024-11-03,Portfolio Management Survey,9
603,digital marketing,marketing,survey,Complex,11,2024-11-07,Digital Marketing Survey,3
604,machine learning,it,assessment,Simple,8,2025-01-29,Machine Learning Assessment,3
605,digital marketing,marketing,registration,Complex,7,2025-07-30,Digital Marketing Registration,12
606,cybersecurity,it,survey,Moderate,15,2025-09-07,Cybersecurity Survey,4
607,content marketing,marketing,survey,Moderate,10,2025-04-01,Content Marketing Survey,3
608,machine learning,it,application,Simple,13,2025-04-13,Machine Learning Application,5
609,portfolio management,economics,assessment,Moderate,6,2025-06-30,Portfolio Management Assessment,8
610,social media,marketing,application,Moderate,6,2025-03-26,Social Media Application,4
611,portfolio management,economics,application,Complex,13,2025-01-03,Portfolio Management Application,6
612,digital marketing,marketing,application,Moderate,10,2025-05-05,Digital Marketing Application,5
613,content marketing,marketing,assessment,Complex,5,2024-12-02,Content Marketing Assessment,3
614,brand management,marketing,assessment,Simple,15,2025-01-23,Brand Management Assessment,9
615,cloud computing,it,registration,Complex,12,2024-12-25,Cloud Computing Registration,8
616,portfolio management,economics,survey,Complex,12,2025-06-21,Portfolio Management Survey,6
617,portfolio management,economics,assessment,Simple,6,2025-05-06,Portfolio Management Assessment,12
618,cloud computing,it,assessment,Complex,6,2025-07-28,Cloud Computing Assessment,12
619,brand management,marketing,survey,Complex,6,2025-07-09,Brand Management Survey,7
620,machine learning,it,registration,Simple,12,2025-03-23,Machine Learning Registration,8
621,financial modeling,economics,assessment,Complex,9,2025-03-01,Financial Modeling Assessment,5
622,social media,marketing,survey,Simple,10,2025-06-14,Social Media Survey,8
623,market analysis,economics,survey,Moderate,8,2025-09-10,Market Analysis Survey,7
624,social media,marketing,survey,Moderate,12,2024-10-29,Social Media Survey,4
625,web development,it,assessment,Simple,15,2025-09-13,Web Development Assessment,12
626,investment planning,economics,survey,Moderate,6,2025-10-10,Investment Planning Survey,8
627,financial modeling,economics,survey,Complex,5,2025-05-24,Financial Modeling Survey,7
628,market analysis,economics,registration,Simple,7,2025-09-11,Market Analysis Registration,10
629,cybersecurity,it,survey,Simple,12,2025-07-26,Cybersecurity Survey,8
630,market analysis,economics,survey,Complex,5,2025-06-02,Market Analysis Survey,11
631,machine learning,it,application,Moderate,7,2025-05-10,Machine Learning Application,8
632,cybersecurity,it,survey,Complex,12,2025-02-18,Cybersecurity Survey,9
633,brand management,marketing,registration,Moderate,8,2025-03-14,Brand Management Registration,4
634,brand management,marketing,registration,Moderate,9,2025-05-29,Brand Management Registration,7
635,investment planning,economics,survey,Simple,6,2025-03-16,Investment Planning Survey,10
636,content marketing,marketing,registration,Complex,7,2025-04-12,Content Marketing Registration,11
637,financial modeling,economics,registration,Moderate,11,2025-03-01,Financial Modeling Registration,7
638,financial modeling,economics,assessment,Simple,12,2025-06-12,Financial Modeling Assessment,8
639,brand management,marketing,assessment,Moderate,14,2024-12-23,Brand Management Assessment,4
640,machine learning,it,registration,Simple,6,2024-12-26,Machine Learning Registration,12
641,market analysis,economics,application,Moderate,5,2025-05-22,Market Analysis Application,9
642,market analysis,economics,survey,Moderate,8,2025-08-14,Market Analysis Survey,12
643,investment planning,economics,registration,Moderate,15,2025-02-20,Investment Planning Registration,9
644,financial modeling,economics,application,Moderate,6,2025-06-20,Financial Modeling Application,7
645,cloud computing,it,survey,Simple,5,2025-08-09,Cloud Computing Survey,10
646,digital marketing,marketing,assessment,Simple,9,2025-06-22,Digital Marketing Assessment,3
647,data science,it,application,Simple,8,2025-05-31,Data Science Application,9
648,machine learning,it,registration,Moderate,14,2024-12-04,Machine Learning Registration,7
649,brand management,marketing,registration,Simple,5,2025-04-16,Brand Management Registration,6
650,market analysis,economics,application,Complex,10,2025-03-05,Market Analysis Application,6
651,cybersecurity,it,registration,Complex,7,2024-11-22,Cybersecurity Registration,6
652,content marketing,marketing,registration,Moderate,9,2024-10-26,Content Marketing Registration,12
653,machine learning,it,registration,Complex,9,2025-10-22,Machine Learning Registration,9
654,market analysis,economics,registration,Simple,6,2025-03-06,Market Analysis Registration,9
655,investment planning,economics,registration,Complex,14,2024-12-05,Investment Planning Registration,9
656,financial modeling,economics,registration,Complex,9,2025-01-24,Financial Modeling Registration,7
657,investment planning,economics,survey,Simple,15,2025-09-11,Investment Planning Survey,11
658,web development,it,survey,Complex,9,2025-04-24,Web Development Survey,7
659,social media,marketing,assessment,Simple,13,2025-10-13,Social Media Assessment,12
660,content marketing,marketing,application,Simple,5,2025-06-05,Content Marketing Application,9
661,brand management,marketing,application,Simple,13,2024-10-26,Brand Management Application,9
662,financial modeling,economics,registration,Complex,7,2024-12-18,Financial Modeling Registration,7
663,social media,marketing,assessment,Simple,5,2025-04-27,Social Media Assessment,10
664,social media,marketing,registration,Complex,11,2025-09-04,Social Media Registration,9
665,brand management,marketing,survey,Complex,5,2024-11-15,Brand Management Survey,5
666,social media,marketing,application,Simple,13,2025-07-16,Social Media Application,11
667,cybersecurity,it,survey,Simple,5,2025-04-10,Cybersecurity Survey,3
668,portfolio management,economics,survey,Moderate,12,2025-02-21,Portfolio Management Survey,6
669,financial modeling,economics,survey,Simple,6,2025-05-23,Financial Modeling Survey,12
670,content marketing,marketing,registration,Complex,8,2025-04-23,Content Marketing Registration,8
671,machine learning,it,survey,Moderate,5,2024-11-18,Machine Learning Survey,7
672,social media,marketing,survey,Simple,6,2025-05-02,Social Media Survey,12
673,digital marketing,marketing,registration,Moderate,15,2025-01-24,Digital Marketing Registration,10
674,content marketing,marketing,assessment,Simple,10,2025-05-18,Content Marketing Assessment,12
675,content marketing,marketing,application,Complex,9,2025-09-05,Content Marketing Application,11
676,content marketing,marketing,application,Moderate,13,2024-11-09,Content Marketing Application,9
677,portfolio management,economics,application,Complex,7,2025-07-28,Portfolio Management Application,7
678,social media,marketing,registration,Moderate,5,2024-12-17,Social Media Registration,3
679,machine learning,it,assessment,Complex,9,2025-08-09,Machine Learning Assessment,7
680,investment planning,economics,registration,Moderate,6,2024-12-29,Investment Planning Registration,12
681,web development,it,assessment,Simple,14,2025-06-06,Web Development Assessment,11
682,digital marketing,marketing,registration,Complex,6,2025-10-21,Digital Marketing Registration,5
683,digital marketing,marketing,assessment,Complex,11,2024-12-10,Digital Marketing Assessment,6
684,social media,marketing,registration,Moderate,9,2025-05-21,Social Media Registration,4
685,market analysis,economics,assessment,Moderate,13,2025-05-26,Market Analysis Assessment,6
686,web development,it,assessment,Moderate,14,2025-07-16,Web Development Assessment,9
687,content marketing,marketing,registration,Complex,10,2025-05-21,Content Marketing Registration,4
688,content marketing,marketing,assessment,Moderate,5,2025-08-16,Content Marketing Assessment,12
689,social media,marketing,application,Simple,8,2025-03-25,Social Media Application,9
690,social media,marketing,application,Simple,15,2025-06-14,Social Media Application,6
691,content marketing,marketing,application,Moderate,5,2025-09-22,Content Marketing Application,4
692,machine learning,it,assessment,Moderate,13,2025-07-16,Machine Learning Assessment,6
693,market analysis,economics,application,Complex,9,2025-06-09,Market Analysis Application,10
694,data science,it,registration,Complex,8,2025-04-11,Data Science Registration,4
695,machine learning,it,survey,Moderate,6,2025-10-11,Machine Learning Survey,4
696,market analysis,economics,registration,Complex,10,2025-06-10,Market Analysis Registration,11
697,financial modeling,economics,application,Simple,9,2025-08-20,Financial Modeling Application,12
698,financial modeling,economics,survey,Simple,7,2025-01-10,Financial Modeling Survey,6
699,web development,it,assessment,Simple,14,2025-01-20,Web Development Assessment,7
700,market analysis,economics,assessment,Complex,5,2024-11-19,Market Analysis Assessment,11
701,cloud computing,it,survey,Simple,14,2025-03-06,Cloud Computing Survey,11
702,investment planning,economics,survey,Simple,7,2025-08-28,Investment Planning Survey,10
703,data science,it,registration,Simple,7,2024-11-02,Data Science Registration,11
704,financial modeling,economics,assessment,Complex,9,2025-03-15,Financial Modeling Assessment,5
705,investment planning,economics,registration,Complex,14,2025-06-28,Investment Planning Registration,12
706,content marketing,marketing,assessment,Complex,10,2025-01-23,Content Marketing Assessment,10
707,social media,marketing,application,Complex,9,2025-02-06,Social Media Application,4
708,portfolio management,economics,application,Simple,11,2025-10-24,Portfolio Management Application,4
709,social media,marketing,assessment,Complex,8,2024-11-22,Social Media Assessment,12
710,investment planning,economics,registration,Complex,7,2025-04-02,Investment Planning Registration,7
711,web development,it,registration,Moderate,5,2025-07-07,Web Development Registration,9
712,data science,it,survey,Complex,9,2025-06-14,Data Science Survey,11
713,content marketing,marketing,assessment,Complex,9,2025-07-17,Content Marketing Assessment,7
714,data science,it,survey,Moderate,14,2024-12-13,Data Science Survey,10
715,brand management,marketing,registration,Moderate,15,2025-01-22,Brand Management Registration,12
716,brand management,marketing,registration,Complex,7,2025-07-02,Brand Management Registration,7
717,cybersecurity,it,survey,Complex,9,2025-03-05,Cybersecurity Survey,8
718,machine learning,it,application,Simple,11,2025-02-07,Machine Learning Application,11
719,portfolio management,economics,assessment,Complex,9,2025-03-26,Portfolio Management Assessment,9
720,machine learning,it,registration,Complex,15,2024-12-28,Machine Learning Registration,3
721,financial modeling,economics,survey,Moderate,11,2025-04-27,Financial Modeling Survey,5
722,content marketing,marketing,application,Moderate,14,2025-07-20,Content Marketing Application,8
723,market analysis,economics,application,Complex,10,2024-12-11,Market Analysis Application,7
724,cybersecurity,it,registration,Complex,14,2025-04-19,Cybersecurity Registration,7
725,social media,marketing,application,Simple,8,2025-07-08,Social Media Application,4
726,investment planning,economics,registration,Complex,6,2025-02-20,Investment Planning Registration,4
727,cloud computing,it,survey,Moderate,9,2025-03-07,Cloud Computing Survey,11
728,cloud computing,it,application,Complex,9,2025-08-17,Cloud Computing Application,3
729,machine learning,it,survey,Moderate,12,2025-09-12,Machine Learning Survey,8
